geoid,name,B03002001,"B03002001, Error",B03002002,"B03002002, Error",B03002003,"B03002003, Error",B03002004,"B03002004, Error",B03002005,"B03002005, Error",B03002006,"B03002006, Error",B03002007,"B03002007, Error",B03002008,"B03002008, Error",B03002009,"B03002009, Error",B03002010,"B03002010, Error",B03002011,"B03002011, Error",B03002012,"B03002012, Error",B03002013,"B03002013, Error",B03002014,"B03002014, Error",B03002015,"B03002015, Error",B03002016,"B03002016, Error",B03002017,"B03002017, Error",B03002018,"B03002018, Error",B03002019,"B03002019, Error",B03002020,"B03002020, Error",B03002021,"B03002021, Error"
14000US08031003401,"Census Tract 34.01, Denver, CO",2563,248,2405,244,2333,242,0,12,6,10,33,29,6,10,19,21,8,12,0,12,8,12,158,99,92,66,0,12,0,12,0,12,0,12,39,50,27,41,27,41,0,12
14000US08031003402,"Census Tract 34.02, Denver, CO",4997,670,4730,653,4502,665,56,66,31,49,63,61,0,12,0,12,78,46,14,23,64,42,267,122,135,81,0,12,0,12,0,12,0,12,0,12,132,98,0,12,132,98
14000US08031003601,"Census Tract 36.01, Denver, CO",4888,731,2791,531,1979,497,650,277,12,21,9,11,0,12,0,12,141,99,19,30,122,93,2097,554,868,401,40,51,4,7,0,12,0,12,975,406,210,239,169,234,41,45
14000US08031003602,"Census Tract 36.02, Denver, CO",4755,590,2282,400,1433,346,626,231,14,19,79,67,11,19,0,12,119,88,0,12,119,88,2473,673,939,321,144,214,28,31,21,30,0,12,1237,638,104,137,104,137,0,12
14000US08031003603,"Census Tract 36.03, Denver, CO",3500,464,3107,413,1773,289,1131,275,3,6,0,12,0,12,0,12,200,172,10,16,190,171,393,290,54,54,10,17,0,12,0,12,0,12,280,284,49,67,0,12,49,67
14000US08031003701,"Census Tract 37.01, Denver, CO",3359,364,2907,340,2695,324,109,95,0,12,86,52,0,12,0,12,17,23,0,12,17,23,452,232,241,86,89,142,0,12,8,13,0,12,90,89,24,37,0,12,24,37
14000US08031003702,"Census Tract 37.02, Denver, CO",5199,799,4832,779,4178,792,263,162,0,17,98,70,0,17,0,17,293,156,0,17,293,156,367,186,198,130,0,17,0,17,0,17,0,17,134,122,35,44,16,31,19,31
14000US08031003703,"Census Tract 37.03, Denver, CO",3050,373,2793,386,2295,248,271,295,0,12,154,126,0,12,0,12,73,61,0,12,73,61,257,114,145,88,18,20,0,12,0,12,0,12,35,49,59,63,8,9,51,63
14000US08031003901,"Census Tract 39.01, Denver, CO",4218,668,4018,654,3562,673,141,169,0,12,115,107,0,12,31,50,169,173,0,12,169,173,200,187,134,162,0,12,0,12,0,12,0,12,0,12,66,101,66,101,0,12
14000US08031003902,"Census Tract 39.02, Denver, CO",4181,364,3947,390,3552,385,22,32,2,4,233,131,0,12,5,7,133,67,12,19,121,68,234,156,208,156,9,20,0,12,0,12,0,12,17,24,0,12,0,12,0,12
14000US08031004002,"Census Tract 40.02, Denver, CO",3509,353,3012,308,2835,324,0,12,0,12,64,37,10,16,0,12,103,91,0,12,103,91,497,245,460,249,0,12,7,12,0,12,0,12,19,28,11,14,3,7,8,12
14000US08031004003,"Census Tract 40.03, Denver, CO",4856,1444,4337,1394,3944,1451,13,21,6,10,120,107,0,12,6,14,248,155,49,77,199,139,519,326,144,88,0,12,8,13,0,12,0,12,327,389,40,53,40,53,0,12
14000US08031004004,"Census Tract 40.04, Denver, CO",1911,179,1782,167,1657,171,40,52,0,12,30,26,0,12,0,12,55,71,0,12,55,71,129,68,94,64,0,12,0,12,0,12,0,12,32,37,3,6,0,12,3,6
14000US08031004005,"Census Tract 40.05, Denver, CO",3248,449,2719,459,2183,337,298,282,21,23,130,78,0,12,0,12,87,60,17,18,70,60,529,158,296,132,0,12,8,16,0,12,0,12,158,98,67,63,67,63,0,12
14000US08031004006,"Census Tract 40.06, Denver, CO",4887,599,4415,601,3654,614,16,14,14,19,438,271,0,12,0,12,293,205,0,12,293,205,472,231,375,199,6,15,0,12,13,19,0,12,32,49,46,53,15,21,31,48
14000US08031004101,"Census Tract 41.01, Denver, CO",4600,554,3465,537,1304,188,1674,568,8,11,71,55,0,12,0,12,408,199,0,12,408,199,1135,261,804,205,52,60,0,12,0,12,0,12,241,186,38,43,38,43,0,12
14000US08031004102,"Census Tract 41.02, Denver, CO",5276,874,3625,495,1222,260,2174,452,0,17,8,12,0,17,11,13,210,140,0,17,210,140,1651,729,572,276,0,17,0,17,0,17,0,17,855,721,224,222,224,222,0,17
14000US08031004103,"Census Tract 41.03, Denver, CO",6526,1278,6057,1295,3573,792,1575,580,0,17,31,30,40,60,0,17,838,935,631,908,207,221,469,191,334,201,51,83,0,17,0,17,0,17,30,63,54,65,37,58,17,27
14000US08031004104,"Census Tract 41.04, Denver, CO",5174,611,4646,636,2362,308,1822,454,35,63,49,41,0,17,61,94,317,229,0,17,317,229,528,304,205,113,0,17,0,17,0,17,0,17,251,273,72,67,43,48,29,44
14000US08031004201,"Census Tract 42.01, Denver, CO",4844,489,4265,397,3592,349,269,227,0,12,134,77,0,12,12,18,258,147,17,29,241,144,579,310,321,238,8,13,0,12,0,12,0,12,64,76,186,173,186,173,0,12
14000US08031004202,"Census Tract 42.02, Denver, CO",4649,552,4337,508,3463,491,441,117,10,13,162,90,0,12,0,12,261,145,13,23,248,142,312,155,172,109,9,13,0,12,0,12,0,12,41,49,90,96,84,95,6,11
14000US08031004302,"Census Tract 43.02, Denver, CO",3023,687,2317,261,2168,250,109,94,1,3,0,12,0,12,13,20,26,27,15,22,11,18,706,581,454,503,30,32,14,23,0,12,0,12,2,4,206,291,206,291,0,12
14000US08031004303,"Census Tract 43.03, Denver, CO",4003,411,3650,405,3149,322,50,46,0,12,109,73,25,41,34,51,283,211,0,12,283,211,353,165,185,107,44,65,0,12,0,12,0,12,26,41,98,91,78,86,20,32
14000US08031004306,"Census Tract 43.06, Denver, CO",4792,449,4431,493,3668,480,244,234,54,62,265,177,0,12,24,37,176,152,0,12,176,152,361,219,343,208,0,12,0,12,0,12,0,12,18,28,0,12,0,12,0,12
14000US08031004403,"Census Tract 44.03, Denver, CO",4397,581,2982,480,2149,434,590,226,19,30,105,108,0,12,0,12,119,78,0,12,119,78,1415,362,708,253,0,12,13,20,9,14,0,12,497,279,188,123,156,118,32,37
14000US08031004404,"Census Tract 44.04, Denver, CO",6045,592,4545,579,1668,358,1862,585,43,64,718,399,0,17,0,17,254,224,17,28,237,223,1500,406,693,347,24,29,41,68,0,17,0,17,694,444,48,71,48,71,0,17
14000US08031004503,"Census Tract 45.03, Denver, CO",5096,1078,755,323,644,321,76,93,33,50,0,17,0,17,2,4,0,17,0,17,0,17,4341,1093,2799,456,0,17,7,11,0,17,0,17,264,213,1271,980,1271,980,0,17
14000US08031004504,"Census Tract 45.04, Denver, CO",4535,664,722,237,402,184,129,134,54,110,128,182,0,12,0,12,9,16,0,12,9,16,3813,691,2760,417,93,118,36,54,0,12,0,12,310,247,614,517,614,517,0,12
14000US08031004505,"Census Tract 45.05, Denver, CO",5088,785,907,334,465,259,232,238,33,34,174,153,0,17,0,17,3,9,0,17,3,9,4181,749,3126,517,3,6,33,52,0,17,0,17,179,123,840,618,822,616,18,29
14000US08031004506,"Census Tract 45.06, Denver, CO",3685,412,732,189,375,143,116,73,35,45,137,79,0,12,0,12,69,62,0,12,69,62,2953,422,2392,381,0,12,0,12,0,12,0,12,249,180,312,277,296,277,16,14
14000US08031004601,"Census Tract 46.01, Denver, CO",6885,1051,2404,618,1703,464,54,71,27,44,117,78,3,8,35,54,465,451,4,7,461,451,4481,843,3392,422,0,17,12,19,0,17,0,17,242,138,835,732,816,730,19,21
14000US08031004602,"Census Tract 46.02, Denver, CO",7185,910,2780,606,1718,443,143,110,75,94,719,401,0,17,5,10,120,91,0,17,120,91,4405,913,2633,724,61,103,91,120,0,17,0,17,905,686,715,634,715,634,0,17
14000US08031004603,"Census Tract 46.03, Denver, CO",6037,720,2583,264,2272,287,160,173,0,17,96,101,0,17,0,17,55,43,7,11,48,42,3454,689,2437,644,29,44,21,34,12,17,0,17,397,195,558,462,534,463,24,27
14000US08031004700,"Census Tract 47, Denver, CO",7424,1018,3619,929,3000,915,159,143,26,41,409,274,0,17,0,17,25,39,0,17,25,39,3805,970,3149,838,0,17,0,17,0,17,0,17,246,221,410,481,338,476,72,93
14000US08031004801,"Census Tract 48.01, Denver, CO",3825,578,1838,472,1508,361,0,12,0,12,85,95,213,278,0,12,32,34,0,12,32,34,1987,552,1380,582,0,12,21,28,0,12,236,318,142,115,208,248,176,240,32,47
14000US08031005001,"Census Tract 50.01, Denver, CO",2649,279,2401,276,1439,218,508,175,0,12,212,159,0,12,58,93,184,128,0,12,184,128,248,118,227,118,0,12,0,12,0,12,0,12,10,18,11,19,11,19,0,12
14000US08031005102,"Census Tract 51.02, Denver, CO",3738,456,3396,407,3241,408,0,12,0,12,70,47,0,12,17,29,68,61,7,11,61,59,342,232,142,126,0,12,0,12,0,12,0,12,51,46,149,156,84,128,65,82
14000US08031005104,"Census Tract 51.04, Denver, CO",3929,574,3019,589,2303,499,550,263,17,28,73,61,0,12,24,30,52,50,4,8,48,49,910,295,406,182,4,10,0,12,14,22,0,12,400,333,86,95,9,12,77,93
14000US08031005200,"Census Tract 52, Denver, CO",3643,533,3434,513,3113,455,120,109,0,12,105,104,0,12,0,12,96,84,0,12,96,84,209,119,52,36,0,12,0,12,0,12,0,12,60,60,97,108,70,99,27,42
14000US08031005300,"Census Tract 53, Denver, CO",1718,296,1643,296,1197,196,264,193,13,17,76,45,0,12,0,12,93,70,0,12,93,70,75,52,42,31,12,26,0,12,0,12,0,12,0,12,21,36,21,36,0,12
14000US08031005502,"Census Tract 55.02, Denver, CO",2052,308,1394,251,1248,227,63,43,0,12,63,51,0,12,0,12,20,32,0,12,20,32,658,175,469,138,0,12,3,6,0,12,0,12,40,35,146,113,132,111,14,22
14000US08031005503,"Census Tract 55.03, Denver, CO",5279,750,4146,750,3309,499,0,17,43,48,278,174,0,17,3,9,513,563,0,17,513,563,1133,256,754,264,119,164,20,30,0,17,0,17,66,59,174,165,51,58,123,148
14000US08031006701,"Census Tract 67.01, Denver, CO",4141,431,3973,419,3528,404,115,111,0,12,228,118,0,12,0,12,102,84,2,5,100,84,168,88,136,77,0,12,0,12,0,12,0,12,32,36,0,12,0,12,0,12
14000US08031006804,"Census Tract 68.04, Denver, CO",3068,289,2916,297,2578,332,102,78,30,39,182,185,0,12,1,2,23,31,0,12,23,31,152,89,123,80,0,12,4,7,0,12,0,12,25,34,0,12,0,12,0,12
14000US08031006810,"Census Tract 68.10, Denver, CO",6315,867,4799,467,3316,620,939,212,1,4,400,394,0,17,0,17,143,132,0,17,143,132,1516,737,524,281,34,42,0,17,0,17,0,17,391,401,567,598,482,588,85,88
14000US08031006812,"Census Tract 68.12, Denver, CO",4185,702,3905,706,3349,690,159,147,0,12,196,176,28,44,0,12,173,104,0,12,173,104,280,150,118,79,0,12,0,12,0,12,0,12,61,92,101,85,68,77,33,37
14000US08031006813,"Census Tract 68.13, Denver, CO",4433,904,3423,703,2229,511,822,332,0,12,130,127,0,12,103,159,139,95,0,12,139,95,1010,752,502,372,27,45,0,12,0,12,0,12,38,73,443,520,443,520,0,12
14000US08031006814,"Census Tract 68.14, Denver, CO",4970,755,3639,587,2609,386,682,533,0,12,66,63,0,12,0,12,282,214,59,95,223,192,1331,584,432,418,0,12,0,12,0,12,0,12,899,764,0,12,0,12,0,12
14000US08031007006,"Census Tract 70.06, Denver, CO",4250,776,2920,731,1678,520,608,496,0,12,467,298,0,12,0,12,167,123,0,12,167,123,1330,721,1067,725,0,12,41,68,0,12,0,12,222,214,0,12,0,12,0,12
14000US08031007013,"Census Tract 70.13, Denver, CO",4333,810,3749,748,2807,618,372,223,6,10,255,165,4,7,0,12,305,179,29,31,276,175,584,240,309,161,13,20,12,20,0,12,0,12,69,60,181,131,29,47,152,122
14000US08031007037,"Census Tract 70.37, Denver, CO",4643,1030,3044,840,1320,337,1183,573,0,12,281,256,0,12,13,17,247,200,0,12,247,200,1599,619,528,356,43,49,0,12,0,12,0,12,841,422,187,281,187,281,0,12
14000US08031007088,"Census Tract 70.88, Denver, CO",5230,804,3829,708,2684,649,481,276,0,17,466,335,0,17,15,23,183,144,14,24,169,144,1401,654,492,329,0,17,0,17,69,84,0,17,810,558,30,44,30,44,0,17
14000US08031008304,"Census Tract 83.04, Denver, CO",4098,934,1316,255,411,138,675,225,4,9,26,36,0,12,79,124,121,117,0,12,121,117,2782,933,1668,507,0,12,27,33,20,28,0,12,929,783,138,99,73,82,65,51
14000US08031008305,"Census Tract 83.05, Denver, CO",5741,1210,1353,229,564,158,534,134,0,17,16,23,0,17,0,17,239,187,30,43,209,179,4388,1171,2334,985,27,43,5,7,0,17,0,17,1374,575,648,676,642,681,6,11
14000US08031008306,"Census Tract 83.06, Denver, CO",7097,1056,3074,659,623,223,1619,455,104,127,372,230,0,17,32,39,324,341,0,17,324,341,4023,919,1791,546,22,26,67,108,0,17,0,17,1512,635,631,732,531,744,100,93
14000US08031008312,"Census Tract 83.12, Denver, CO",7484,874,3118,610,878,349,1714,456,0,17,74,70,71,116,27,32,354,260,21,43,333,252,4366,685,3092,571,31,51,0,17,0,17,0,17,915,544,328,273,312,280,16,26
14000US08031008386,"Census Tract 83.86, Denver, CO",4873,587,1279,306,325,192,594,231,80,125,126,100,81,208,0,12,73,78,0,12,73,78,3594,538,2142,551,0,12,29,32,0,12,0,12,1146,479,277,329,277,329,0,12
14000US08031008387,"Census Tract 83.87, Denver, CO",7329,1005,2983,629,542,191,1892,679,0,17,492,324,0,17,0,17,57,60,0,17,57,60,4346,783,2208,702,95,107,24,36,0,17,0,17,1748,837,271,316,271,316,0,17
14000US08031008388,"Census Tract 83.88, Denver, CO",11421,1525,6029,1223,2294,650,2386,966,8,14,836,350,0,19,60,139,445,300,0,19,445,300,5392,1239,2552,983,189,234,26,42,0,19,0,19,1699,876,926,563,823,569,103,117
14000US08031008389,"Census Tract 83.89, Denver, CO",14014,2377,8527,1288,2373,478,4480,1080,31,49,1364,524,0,19,31,51,248,163,0,19,248,163,5487,2043,2534,634,83,99,35,63,0,19,13,23,869,436,1953,2025,1790,2011,163,121
14000US08031008390,"Census Tract 83.90, Denver, CO",9402,1182,5916,1034,1984,491,3555,904,0,17,281,219,0,17,0,17,96,69,28,46,68,53,3486,961,2922,889,54,85,0,17,22,29,0,17,372,329,116,133,50,80,66,108
14000US08031008391,"Census Tract 83.91, Denver, CO",7305,960,4098,600,1787,360,1957,545,12,19,171,247,0,17,0,17,171,176,0,17,171,176,3207,809,2471,647,0,17,30,47,0,17,0,17,320,292,386,502,325,492,61,87
14000US08031011902,"Census Tract 119.02, Denver, CO",6144,1116,4077,764,3469,741,415,318,34,46,159,111,0,17,0,17,0,17,0,17,0,17,2067,901,1295,397,0,17,30,47,0,17,0,17,641,816,101,133,81,123,20,39
14000US08031011903,"Census Tract 119.03, Denver, CO",2600,316,1939,229,1685,222,0,12,0,12,210,148,0,12,0,12,44,46,0,12,44,46,661,227,331,162,0,12,163,190,0,12,0,12,23,24,144,173,144,173,0,12
14000US08031012001,"Census Tract 120.01, Denver, CO",2123,332,1732,271,1619,264,0,12,19,22,44,32,8,16,0,12,42,38,0,12,42,38,391,166,263,124,10,17,31,30,0,12,0,12,23,35,64,74,26,35,38,64
14000US08031012010,"Census Tract 120.10, Denver, CO",5505,748,4603,760,3748,679,31,34,11,19,791,541,0,17,0,17,22,35,0,17,22,35,902,394,811,396,60,95,0,17,0,17,0,17,31,40,0,17,0,17,0,17
14000US08031015300,"Census Tract 153, Denver, CO",3973,622,3395,388,3052,403,188,154,33,37,17,19,0,12,0,12,105,78,0,12,105,78,578,346,268,175,0,12,0,12,0,12,0,12,197,239,113,145,113,145,0,12
14000US08031015400,"Census Tract 154, Denver, CO",5399,745,3566,459,3267,438,71,47,14,14,86,57,0,17,0,17,128,70,0,17,128,70,1833,598,1368,545,6,13,0,17,0,17,0,17,233,319,226,179,148,157,78,84
14000US08031015500,"Census Tract 155, Denver, CO",3421,401,2648,381,2019,261,318,222,42,59,164,105,40,63,0,12,65,48,0,12,65,48,773,285,317,135,0,12,8,12,0,12,0,12,302,203,146,177,34,52,112,170
14000US08031015600,"Census Tract 156, Denver, CO",8737,1353,2510,718,1109,495,621,441,47,57,716,327,0,17,0,17,17,25,15,25,2,6,6227,1295,4445,887,11,25,0,17,0,17,0,17,1017,611,754,972,699,967,55,73
14000US08031015700,"Census Tract 157, Denver, CO",6087,1068,3233,557,2583,534,357,200,3,8,149,91,0,17,117,183,24,25,0,17,24,25,2854,925,1580,639,48,64,53,80,23,36,0,17,651,499,499,518,499,518,0,17
14000US08031980100,"Census Tract 9801, Denver, CO",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
14000US08033000100,"Census Tract 1, Dolores, CO",1896,215,1628,191,1503,184,0,12,92,58,0,12,0,12,7,10,26,21,0,12,26,21,268,177,206,165,0,12,0,12,0,12,0,12,62,78,0,12,0,12,0,12
14000US08035013904,"Census Tract 139.04, Douglas, CO",4280,543,3800,502,3415,493,64,54,70,76,149,151,0,12,0,12,102,101,0,12,102,101,480,216,355,180,0,12,0,12,0,12,0,12,11,19,114,98,89,94,25,25
14000US08035013905,"Census Tract 139.05, Douglas, CO",4485,455,4142,469,3889,482,44,51,0,12,108,112,0,12,23,36,78,67,26,43,52,55,343,240,281,226,0,12,0,12,0,12,0,12,40,40,22,28,14,25,8,15
14000US08035013907,"Census Tract 139.07, Douglas, CO",5868,687,5040,642,4706,640,0,17,0,17,275,174,0,17,0,17,59,46,24,27,35,35,828,368,421,169,0,17,14,20,0,17,0,17,285,335,108,103,81,99,27,28
14000US08035013909,"Census Tract 139.09, Douglas, CO",5928,774,5682,771,5614,786,33,61,0,17,35,40,0,17,0,17,0,17,0,17,0,17,246,221,227,217,0,17,0,17,0,17,0,17,19,32,0,17,0,17,0,17
14000US08035013910,"Census Tract 139.10, Douglas, CO",7732,768,7061,682,6587,694,79,140,2,7,200,157,0,17,0,17,193,139,0,17,193,139,671,338,457,248,0,17,0,17,50,77,0,17,124,214,40,57,40,57,0,17
14000US08035013911,"Census Tract 139.11, Douglas, CO",7774,1116,6388,1146,6119,1117,13,22,0,17,232,238,0,17,24,40,0,17,0,17,0,17,1386,468,997,377,65,73,37,56,0,17,0,17,14,21,273,208,160,146,113,136
14000US08035014005,"Census Tract 140.05, Douglas, CO",4903,464,4603,493,4143,507,59,59,1,3,173,117,0,12,0,12,227,136,10,15,217,135,300,125,235,113,0,12,2,4,0,12,0,12,7,11,56,61,0,12,56,61
14000US08035014006,"Census Tract 140.06, Douglas, CO",6902,508,6353,502,5377,441,115,112,0,17,578,182,0,17,0,17,283,182,108,140,175,102,549,151,423,115,0,17,0,17,0,17,0,17,10,16,116,111,55,89,61,72
14000US08035014007,"Census Tract 140.07, Douglas, CO",3608,438,3210,413,1986,298,185,147,49,70,652,261,0,12,149,146,189,157,49,77,140,128,398,152,141,92,91,97,26,38,0,12,0,12,94,73,46,44,24,38,22,30
14000US08035014008,"Census Tract 140.08, Douglas, CO",9849,887,9271,852,7726,850,276,358,0,17,1105,370,0,17,0,17,164,134,85,127,79,69,578,166,456,129,0,17,0,17,0,17,0,17,0,17,122,139,122,139,0,17
14000US08035014009,"Census Tract 140.09, Douglas, CO",4251,618,3755,470,3306,491,31,51,132,127,191,216,0,12,0,12,95,90,28,45,67,74,496,213,270,124,1,5,0,12,0,12,0,12,17,19,208,207,197,207,11,18
14000US08035014010,"Census Tract 140.10, Douglas, CO",6265,755,5687,744,4390,687,419,393,0,17,563,301,0,17,158,240,157,109,0,17,157,109,578,258,324,161,0,17,0,17,0,17,0,17,20,28,234,175,228,173,6,13
14000US08035014011,"Census Tract 140.11, Douglas, CO",6289,680,5824,655,4788,548,141,138,45,42,586,225,0,17,45,70,219,129,56,63,163,99,465,221,199,125,0,17,39,62,0,17,0,17,158,154,69,71,18,33,51,59
14000US08035014013,"Census Tract 140.13, Douglas, CO",8935,856,7924,800,7440,708,1,2,25,31,35,34,0,17,57,85,366,230,124,193,242,127,1011,358,531,288,0,17,7,11,0,17,0,17,294,180,179,161,119,153,60,82
14000US08035014107,"Census Tract 141.07, Douglas, CO",4113,513,3682,538,3305,526,16,24,15,22,268,220,0,12,4,7,74,59,41,54,33,34,431,205,363,196,0,12,0,12,0,12,0,12,31,33,37,54,37,54,0,12
14000US08035014108,"Census Tract 141.08, Douglas, CO",5235,720,4712,708,4560,713,47,45,0,17,28,43,0,17,0,17,77,62,32,47,45,43,523,215,433,194,0,17,0,17,0,17,0,17,56,58,34,40,34,40,0,17
14000US08035014109,"Census Tract 141.09, Douglas, CO",3125,454,3009,458,2833,450,30,40,16,23,97,64,0,12,9,13,24,32,20,32,4,7,116,70,116,70,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
14000US08035014110,"Census Tract 141.10, Douglas, CO",5609,612,5128,616,4288,568,21,34,0,17,624,302,0,17,0,17,195,111,0,17,195,111,481,151,363,168,0,17,54,88,23,33,0,17,13,21,28,42,28,42,0,17
14000US08035014112,"Census Tract 141.12, Douglas, CO",3732,298,3427,321,3138,338,41,45,0,12,137,93,54,72,0,12,57,45,0,12,57,45,305,171,183,136,0,12,0,12,0,12,0,12,95,98,27,36,27,36,0,12
14000US08035014113,"Census Tract 141.13, Douglas, CO",3251,332,2876,318,2406,289,57,52,11,21,219,157,0,12,0,12,183,99,0,12,183,99,375,165,308,149,0,12,0,12,0,12,0,12,4,7,63,82,63,82,0,12
14000US08035014114,"Census Tract 141.14, Douglas, CO",3433,369,3320,389,2740,353,40,58,0,12,382,225,0,12,0,12,158,118,0,12,158,118,113,103,32,42,0,12,24,41,0,12,0,12,57,86,0,12,0,12,0,12
14000US08035014115,"Census Tract 141.15, Douglas, CO",4614,361,4204,418,3644,426,9,13,14,22,200,153,18,29,0,12,319,230,0,12,319,230,410,213,273,145,0,12,2,3,0,12,0,12,84,116,51,45,36,38,15,25
14000US08035014116,"Census Tract 141.16, Douglas, CO",5297,481,4801,476,3316,546,526,324,0,17,799,333,0,17,22,35,138,111,33,51,105,95,496,244,277,196,0,17,0,17,0,17,0,17,140,141,79,115,79,115,0,17
14000US08035014123,"Census Tract 141.23, Douglas, CO",4094,504,3374,323,3109,331,94,86,11,19,37,31,34,50,29,47,60,38,0,12,60,38,720,417,215,118,55,60,9,17,0,12,0,12,383,387,58,43,33,37,25,23
14000US08035014124,"Census Tract 141.24, Douglas, CO",5755,580,5206,559,4782,596,205,124,14,21,123,87,0,17,0,17,82,69,0,17,82,69,549,159,356,104,23,36,0,17,0,17,0,17,170,152,0,17,0,17,0,17
14000US08035014125,"Census Tract 141.25, Douglas, CO",5300,663,5116,670,4344,546,204,264,23,33,427,224,0,17,0,17,118,92,20,34,98,85,184,91,133,85,24,37,0,17,0,17,0,17,17,29,10,15,10,15,0,17
14000US08035014126,"Census Tract 141.26, Douglas, CO",2266,382,2168,367,1730,382,31,26,0,12,369,121,0,12,0,12,38,30,0,12,38,30,98,97,91,97,0,12,7,11,0,12,0,12,0,12,0,12,0,12,0,12
14000US08035014127,"Census Tract 141.27, Douglas, CO",5140,598,4884,605,4536,573,71,74,30,35,172,130,0,17,0,17,75,80,47,77,28,23,256,120,116,89,0,17,0,17,0,17,0,17,55,60,85,81,76,79,9,15
14000US08035014128,"Census Tract 141.28, Douglas, CO",5235,768,4740,744,4360,726,0,17,3,5,263,172,0,17,0,17,114,72,21,32,93,65,495,126,274,124,0,17,13,23,0,17,0,17,112,111,96,80,51,51,45,73
14000US08035014129,"Census Tract 141.29, Douglas, CO",3594,298,3378,278,3105,319,0,12,0,12,130,87,0,12,0,12,143,105,0,12,143,105,216,147,102,76,0,12,0,12,0,12,0,12,14,21,100,101,100,101,0,12
14000US08035014130,"Census Tract 141.30, Douglas, CO",7442,983,5905,539,5346,509,0,17,77,95,325,128,0,17,0,17,157,145,0,17,157,145,1537,920,1164,860,0,17,0,17,2,5,0,17,128,85,243,226,144,148,99,133
14000US08035014131,"Census Tract 141.31, Douglas, CO",5453,568,5104,551,4693,577,77,101,0,17,249,179,0,17,10,14,75,55,0,17,75,55,349,172,186,122,0,17,9,16,0,17,0,17,11,18,143,102,89,84,54,61
14000US08035014132,"Census Tract 141.32, Douglas, CO",6766,609,6464,624,5764,630,23,33,15,23,386,142,0,17,0,17,276,161,27,35,249,152,302,147,251,146,0,17,13,20,32,36,0,17,0,17,6,12,6,12,0,17
14000US08035014133,"Census Tract 141.33, Douglas, CO",6105,622,5806,588,5393,606,19,39,10,16,240,161,0,17,0,17,144,145,0,17,144,145,299,160,213,124,0,17,0,17,0,17,0,17,86,112,0,17,0,17,0,17
14000US08035014134,"Census Tract 141.34, Douglas, CO",6497,701,6050,685,5174,654,99,81,48,68,436,123,0,17,63,88,230,164,81,123,149,94,447,218,276,174,15,25,0,17,0,17,0,17,78,69,78,69,58,59,20,32
14000US08035014135,"Census Tract 141.35, Douglas, CO",5529,785,5315,785,4794,792,100,94,0,17,280,185,0,17,0,17,141,88,0,17,141,88,214,157,190,145,0,17,0,17,0,17,0,17,0,17,24,35,24,35,0,17
14000US08035014138,"Census Tract 141.38, Douglas, CO",2973,310,2891,309,2186,247,33,29,26,40,527,216,0,12,0,12,119,97,0,12,119,97,82,56,22,26,0,12,0,12,0,12,0,12,24,28,36,42,17,31,19,30
14000US08035014139,"Census Tract 141.39, Douglas, CO",3626,281,3289,326,3049,330,27,31,0,12,177,143,0,12,0,12,36,32,0,12,36,32,337,195,310,193,0,12,0,12,0,12,0,12,10,15,17,24,17,24,0,12
14000US08035014140,"Census Tract 141.40, Douglas, CO",5764,514,5289,489,4480,497,184,147,4,7,326,127,0,17,0,17,295,171,0,17,295,171,475,236,425,220,0,17,0,17,0,17,0,17,13,22,37,39,13,21,24,33
14000US08035014203,"Census Tract 142.03, Douglas, CO",5933,587,5292,504,4813,384,33,54,17,24,109,93,0,17,0,17,320,271,0,17,320,271,641,253,507,226,0,17,0,17,0,17,0,17,17,28,117,113,52,86,65,73
14000US08035014300,"Census Tract 143, Douglas, CO",939,187,931,188,912,186,0,12,5,9,7,10,0,12,0,12,7,9,0,12,7,9,8,12,8,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
14000US08035014404,"Census Tract 144.04, Douglas, CO",2425,279,2267,272,2079,252,6,9,0,12,58,41,0,12,20,26,104,75,9,13,95,69,158,111,77,61,0,12,0,12,0,12,0,12,52,75,29,43,29,43,0,12
14000US08035014405,"Census Tract 144.05, Douglas, CO",7216,729,6528,716,6158,721,78,87,16,26,146,114,0,17,0,17,130,103,0,17,130,103,688,258,318,184,0,17,0,17,0,17,0,17,239,264,131,177,110,171,21,34
14000US08035014503,"Census Tract 145.03, Douglas, CO",6031,610,5394,653,4742,578,1,3,139,117,84,87,21,37,75,120,332,162,0,17,332,162,637,194,499,142,0,17,0,17,0,17,0,17,138,143,0,17,0,17,0,17
14000US08035014504,"Census Tract 145.04, Douglas, CO",4655,444,3989,440,3682,417,0,12,0,12,41,57,3,6,48,71,215,132,22,25,193,129,666,228,564,223,0,12,0,12,0,12,0,12,32,35,70,64,51,60,19,27
